P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(2,-1,0)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,0,0)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,2,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,3,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(-1,-2,0)","(0,0,1)",-1.2732395447351628,1/pi,0,1,-4
"(1,2,0)","(0,0,1)",1.2732395447351628,1/pi,0,1,4
"(0,-2,0)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(1,-2,0)","(-2,1,0)",2,sqrt(2),2,1,-999
"(3,-2,0)","(-2,1,0)",2,sqrt(2),2,1,-999
"(-1,0,-2)","(-3,-2,1)",0.5,sqrt(2),-4,2,-999
"(3,0,-2)","(-3,-2,1)",0.5,sqrt(2),-4,2,-999
"(-1,-1,0)","(0,-3,1)",0.49999999999999978,sqrt(2),-4,2,-999
"(2,-3,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-2,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-1,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,0,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,1,3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(3,3,-3)","(-3,-2,1)",2,sqrt(2),2,1,-999
"(1,-1,0)","(-1,-1,0)",0.5,sqrt(2),-4,2,-999
"(3,-1,0)","(-1,-1,0)",0.25,sqrt(2),-4,1,-999
"(2,-1,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,0,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,1,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,2,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,3,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,2,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,3,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,0,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,1,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,2,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,3,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-2,2)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-1,2)","(-2,1,1)",2,sqrt(2),2,1,-999
"(0,-2,-2)","(-2,1,0)",0.25,sqrt(2),-4,1,-999
"(3,-2,-2)","(-2,1,0)",4,sqrt(2),4,1,-999
"(0,0,-2)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(1,0,-2)","(-2,1,0)",2,sqrt(2),2,1,-999
"(3,0,-2)","(-2,1,0)",2,sqrt(2),2,1,-999
"(2,3,-3)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(1,-1,2)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(2,2,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,3,-2)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-3,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-2,-1)","(1,0,-1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,0,-3)","(0,-1,1)",2,sqrt(2),2,1,-999
"(0,-3,1)","(0,-3,1)",2,sqrt(2),2,1,-999
"(1,-2,1)","(0,-3,1)",2,sqrt(2),2,1,-999
"(0,-1,1)","(0,-3,1)",2,sqrt(2),2,1,-999
"(-1,0,1)","(0,-3,1)",2,sqrt(2),2,1,-999
"(2,2,-1)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,3,-1)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-3,0)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-2,0)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-1,0)","(0,1,-1)",2,sqrt(2),2,1,-999
"(1,-2,3)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(-1,-1,3)","(3,2,-1)",2,sqrt(2),2,1,-999
"(2,0,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,1,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,2,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,3,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(1,3,-2)","(0,-3,1)",0.5,sqrt(2),-4,2,-999
"(3,3,-2)","(0,-3,1)",2,sqrt(2),2,1,-999
"(-1,0,-1)","(0,-3,1)",0.25,sqrt(2),-4,1,-999
"(0,0,-1)","(0,-3,1)",4,sqrt(2),4,1,-999
"(0,-1,-1)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(1,-1,-1)","(-2,1,0)",2,sqrt(2),2,1,-999
"(3,-1,-1)","(-2,1,0)",2,sqrt(2),2,1,-999
"(1,2,-1)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(2,-2,-3)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,0,-3)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,1,-3)","(1,-2,1)",2,sqrt(2),2,1,-999
"(1,-2,3)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(2,-3,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,0,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(1,3,-2)","(-2,1,0)",0.5,sqrt(2),-4,2,-999
"(0,-3,-1)","(-2,1,0)",0.25,sqrt(2),-4,1,-999
"(3,-3,-1)","(-2,1,0)",4,sqrt(2),4,1,-999
"(3,-3,1)","(3,2,-1)",4,sqrt(2),4,1,-999
"(2,-3,-3)","(-2,1,1)",2,sqrt(2),2,1,-999
"(0,-1,-3)","(0,-2,1)",0.25,sqrt(2),-4,1,-999
"(3,-1,-3)","(0,-2,1)",4,sqrt(2),4,1,-999
"(3,-2,-2)","(0,-2,1)",4,sqrt(2),4,1,-999
"(0,0,-2)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(1,0,-2)","(0,-2,1)",2,sqrt(2),2,1,-999
"(3,0,-2)","(0,-2,1)",2,sqrt(2),2,1,-999
"(3,-2,1)","(-2,2,-1)",2,sqrt(2),2,1,-999
"(2,0,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,1,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,2,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,3,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,-1,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,0,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,1,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,2,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,3,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,0,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,1,-3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,0,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,1,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,2,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,3,-2)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,-3,-1)","(0,1,-1)",2,sqrt(2),2,1,-999
"(2,2,-1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,3,-1)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-3,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-2,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-1,0)","(-2,1,1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(-1,1,0)",2,sqrt(2),2,1,-999
"(0,1,-3)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(1,1,-3)","(0,-2,1)",2,sqrt(2),2,1,-999
"(3,1,-3)","(0,-2,1)",2,sqrt(2),2,1,-999
"(0,-2,-2)","(0,-2,1)",0.25,sqrt(2),-4,1,-999
"(2,2,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,3,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-2,2)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-3,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,0,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(1,-2,1)",2,sqrt(2),2,1,-999
"(1,-2,1)","(0,3,-1)",2,sqrt(2),2,1,-999
"(0,-1,1)","(0,3,-1)",2,sqrt(2),2,1,-999
"(-1,0,1)","(0,3,-1)",2,sqrt(2),2,1,-999
"(-2,1,1)","(0,3,-1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(2,1,-1)",4,sqrt(2),4,1,-999
"(3,-2,1)","(2,1,-1)",4,sqrt(2),4,1,-999
"(2,-1,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,0,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,1,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,2,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,0,0)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,1,0)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,2,0)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,3,0)","(1,-2,1)",2,sqrt(2),2,1,-999
"(2,-3,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-2,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-1,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,0,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-1,0)","(2,1,-1)",4,sqrt(2),4,1,-999
"(3,-1,0)","(2,1,-1)",4,sqrt(2),4,1,-999
"(0,1,0)","(2,1,-1)",2,sqrt(2),2,1,-999
"(1,1,0)","(2,1,-1)",2,sqrt(2),2,1,-999
"(0,0,2)","(0,2,-1)",0.5,sqrt(2),-4,2,-999
"(0,2,2)","(0,2,-1)",0.25,sqrt(2),-4,1,-999
"(2,3,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,0,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,1,-3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,2,-3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,3,-3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(0,0,1)","(2,1,-1)",2,sqrt(2),2,1,-999
"(1,0,1)","(2,1,-1)",2,sqrt(2),2,1,-999
"(0,3,1)","(2,1,-1)",0.5,sqrt(2),-4,2,-999
"(2,-3,2)","(2,1,-1)",4,sqrt(2),4,1,-999
"(1,3,-2)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(0,-3,-1)","(0,-2,1)",0.25,sqrt(2),-4,1,-999
"(3,-3,-1)","(0,-2,1)",4,sqrt(2),4,1,-999
"(0,-1,-1)","(0,-2,1)",0.5,sqrt(2),-4,2,-999
"(1,-1,-1)","(0,-2,1)",2,sqrt(2),2,1,-999
"(3,-1,-1)","(0,-2,1)",2,sqrt(2),2,1,-999
"(1,0,1)","(2,0,1)",2,sqrt(2),2,1,-999
"(2,0,-1)","(2,1,-1)",4,sqrt(2),4,1,-999
"(3,0,-1)","(2,1,-1)",4,sqrt(2),4,1,-999
"(0,2,-1)","(2,1,-1)",2,sqrt(2),2,1,-999
"(1,2,-1)","(2,1,-1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,0,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,2,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,0,-2)","(-1,1,0)",2,sqrt(2),2,1,-999
"(2,1,-2)","(-1,1,0)",2,sqrt(2),2,1,-999
"(3,-3,1)","(0,2,-1)",4,sqrt(2),4,1,-999
"(1,-1,1)","(0,2,-1)",2,sqrt(2),2,1,-999
"(0,1,1)","(0,2,-1)",0.5,sqrt(2),-4,2,-999
"(2,1,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,2,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,3,0)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-3,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,3,1)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-2,2)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,-1,2)","(-1,0,1)",2,sqrt(2),2,1,-999
"(2,0,2)","(-1,0,1)",2,sqrt(2),2,1,-999
"(3,-3,0)","(-2,3,0)",2,sqrt(2),2,1,-999
"(2,-1,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,0,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,1,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,2,-2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(1,-3,3)","(0,2,-1)",2,sqrt(2),2,1,-999
"(0,-1,3)","(0,2,-1)",0.5,sqrt(2),-4,2,-999
"(0,1,3)","(0,2,-1)",0.25,sqrt(2),-4,1,-999
"(2,-3,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(1,-1,0)",2,sqrt(2),2,1,-999
"(1,-3,0)","(2,-1,0)",0.5,sqrt(2),-4,2,-999
"(3,-2,0)","(2,-1,0)",4,sqrt(2),4,1,-999
"(1,0,0)","(2,-1,0)",2,sqrt(2),2,1,-999
"(2,1,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,2,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,3,-2)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,-3,-1)","(1,-1,0)",2,sqrt(2),2,1,-999
"(2,2,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,3,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,-3,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,-2,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,1,-1)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,2,-1)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,3,-1)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-3,0)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(3,3,0)","(-2,-3,0)",2,sqrt(2),2,1,-999
"(2,-2,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-1,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,0,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,1,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,2,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(1,-2,2)","(2,-1,0)",2,sqrt(2),2,1,-999
"(0,0,2)","(2,-1,0)",0.5,sqrt(2),-4,2,-999
"(-2,0,0)","(2,0,0)",-2.7320508075688772,sqrt(3),-1,1,-1
"(1,0,0)","(2,0,0)",2,sqrt(2),2,1,-999
"(2,0,0)","(2,0,0)",2.7320508075688772,sqrt(3),1,1,1
"(0,3,1)","(0,2,-1)",0.25,sqrt(2),-4,1,-999
"(1,-2,2)","(0,2,-1)",2,sqrt(2),2,1,-999
"(2,-1,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,0,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,1,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,2,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,3,3)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,-3,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,-2,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,-1,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,0,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(2,1,2)","(2,-2,0)",2,sqrt(2),2,1,-999
"(1,-1,1)","(2,-1,0)",2,sqrt(2),2,1,-999
"(0,1,1)","(2,-1,0)",0.5,sqrt(2),-4,2,-999
"(0,3,1)","(2,-1,0)",0.25,sqrt(2),-4,1,-999
"(0,2,0)","(2,-1,0)",0.5,sqrt(2),-4,2,-999
"(3,-3,1)","(2,-1,0)",4,sqrt(2),4,1,-999
"(2,3,0)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-3,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-2,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-1,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,0,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-2,2)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-1,2)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,0,2)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,1,2)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,3,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-3,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,2,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,3,1)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-3,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,3,2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-3,3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-2,3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-1,3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,0,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,2,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,3,1)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-2,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,-1,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,0,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,1,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(2,2,0)","(0,-1,1)",2,sqrt(2),2,1,-999
"(1,-2,1)","(2,-2,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,2,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,3,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-3,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-2,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-1,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,0,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,1,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,2,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,3,2)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-3,3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-2,3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-1,3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,0,3)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-3,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-2,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,-1,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(2,0,1)","(-3,3,0)",2,sqrt(2),2,1,-999
"(3,0,0)","(-2,0,0)",2,sqrt(2),2,1,-999
"(2,3,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-2,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-1,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,0,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,1,0)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,2,0)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,3,0)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(1,3,-3)","(0,2,-1)",2,sqrt(2),2,1,-999
"(3,-2,-2)","(0,2,-1)",2,sqrt(2),2,1,-999
"(1,-1,-2)","(0,2,-1)",0.5,sqrt(2),-4,2,-999
"(2,1,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,2,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,3,2)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-3,3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(3,-3,0)","(1,3,0)",0.5,sqrt(2),-4,2,-999
"(2,3,2)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-3,3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-2,3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-1,3)","(-1,2,-1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,0,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,1,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,2,1)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,3,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(3,-1,-3)","(0,2,-1)",2,sqrt(2),2,1,-999
"(1,0,-3)","(0,2,-1)",0.5,sqrt(2),-4,2,-999
"(3,1,-3)","(0,2,-1)",4,sqrt(2),4,1,-999
"(2,-1,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,0,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,1,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,2,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,1,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,2,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,3,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-3,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-2,3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(3,2,2)","(-2,-2,-2)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,0,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,2,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,3,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(2,-3,1)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,0,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,1,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,2,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,3,-3)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-3,-2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(2,-2,-2)","(1,2,-3)",2,sqrt(2),2,1,-999
"(1,2,-1)","(2,2,-1)",2,sqrt(2),2,1,-999
"(1,2,0)","(2,2,0)",2,sqrt(2),2,1,-999
"(-3,1,0)","(2,2,0)",0.5,sqrt(2),-4,2,-999
"(1,-2,-3)","(2,-2,-3)",2,sqrt(2),2,1,-999
"(2,-3,-3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-2,-3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-1,-3)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-3,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-2,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-1,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,0,2)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,2,0)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,3,0)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,-2,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(3,0,1)","(-2,0,-1)",2,sqrt(2),2,1,-999
"(2,-1,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,0,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,1,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,2,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
"(2,3,1)","(-2,3,-1)",2,sqrt(2),2,1,-999
